,BOT_X,BOT_Y,CREW_X,CREW_Y,Optimal_Direction
6853,5,1,7,0,
6854,5,1,7,1,
6855,5,1,7,2,
6856,5,1,7,3,
6857,5,1,7,4,
6858,5,1,7,5,
6859,5,1,7,6,
6860,5,1,7,7,
6861,5,1,7,8,
6862,5,1,7,9,
6863,5,1,7,10,
6864,5,1,8,0,
6865,5,1,8,1,
6866,5,1,8,2,
6867,5,1,8,3,
6868,5,1,8,4,
6869,5,1,8,5,
6870,5,1,8,6,
6871,5,1,8,7,
6872,5,1,8,8,
6873,5,1,8,9,
6874,5,1,8,10,
6875,5,1,9,0,
6876,5,1,9,1,
6877,5,1,9,2,
6878,5,1,9,3,
6879,5,1,9,4,
6880,5,1,9,5,
6881,5,1,9,6,
6882,5,1,9,7,
6883,5,1,9,8,
6884,5,1,9,9,
6885,5,1,9,10,
6886,5,1,10,0,
6887,5,1,10,1,
6888,5,1,10,2,
6889,5,1,10,3,
6890,5,1,10,4,
6891,5,1,10,5,
6892,5,1,10,6,
6893,5,1,10,7,
6894,5,1,10,8,
6895,5,1,10,9,
6896,5,1,10,10,
6897,5,2,0,0,NE
6898,5,2,0,1,
6899,5,2,0,2,SW
6900,5,2,0,3,NE
6901,5,2,0,4,
6902,5,2,0,5,UP
6903,5,2,0,6,STAY
6904,5,2,0,7,RIGHT
6905,5,2,0,8,RIGHT
6906,5,2,0,9,STAY
6907,5,2,0,10,STAY
6908,5,2,1,0,NE
6909,5,2,1,1,RIGHT
6910,5,2,1,2,NE
6911,5,2,1,3,SW
6912,5,2,1,4,NW
6913,5,2,1,5,NE
6914,5,2,1,6,UP
6915,5,2,1,7,NE
6916,5,2,1,8,NE
6917,5,2,1,9,NW
6918,5,2,1,10,NE
6919,5,2,2,0,RIGHT
6920,5,2,2,1,NE
6921,5,2,2,2,UP
6922,5,2,2,3,RIGHT
6923,5,2,2,4,
6924,5,2,2,5,STAY
6925,5,2,2,6,STAY
6926,5,2,2,7,SW
6927,5,2,2,8,RIGHT
6928,5,2,2,9,NE
6929,5,2,2,10,NE
6930,5,2,3,0,NW
6931,5,2,3,1,NW
6932,5,2,3,2,UP
6933,5,2,3,3,STAY
6934,5,2,3,4,SW
6935,5,2,3,5,NE
6936,5,2,3,6,UP
6937,5,2,3,7,RIGHT
6938,5,2,3,8,NW
6939,5,2,3,9,SW
6940,5,2,3,10,STAY
6941,5,2,4,0,SW
6942,5,2,4,1,NE
6943,5,2,4,2,SW
6944,5,2,4,3,RIGHT
6945,5,2,4,4,
6946,5,2,4,5,SW
6947,5,2,4,6,
6948,5,2,4,7,NW
6949,5,2,4,8,NE
6950,5,2,4,9,NW
6951,5,2,4,10,NE
6952,5,2,5,0,NW
6953,5,2,5,1,
6954,5,2,5,2,
6955,5,2,5,3,UP
6956,5,2,5,4,UP
6957,5,2,5,5,STAY
6958,5,2,5,6,STAY
6959,5,2,5,7,NW
6960,5,2,5,8,RIGHT
6961,5,2,5,9,RIGHT
6962,5,2,5,10,RIGHT
6963,5,2,6,0,
6964,5,2,6,1,NE
6965,5,2,6,2,
6966,5,2,6,3,
6967,5,2,6,4,
6968,5,2,6,5,STAY
6969,5,2,6,6,
6970,5,2,6,7,SW
6971,5,2,6,8,NE
6972,5,2,6,9,NW
6973,5,2,6,10,RIGHT
6974,5,2,7,0,UP
6975,5,2,7,1,NE
6976,5,2,7,2,SW
6977,5,2,7,3,NW
6978,5,2,7,4,
6979,5,2,7,5,STAY
6980,5,2,7,6,RIGHT
6981,5,2,7,7,STAY
6982,5,2,7,8,NW
6983,5,2,7,9,NW
6984,5,2,7,10,SW
6985,5,2,8,0,SW
6986,5,2,8,1,STAY
6987,5,2,8,2,NE
6988,5,2,8,3,RIGHT
6989,5,2,8,4,RIGHT
6990,5,2,8,5,SW
6991,5,2,8,6,NW
6992,5,2,8,7,NW
6993,5,2,8,8,SW
6994,5,2,8,9,STAY
6995,5,2,8,10,STAY
6996,5,2,9,0,SW
6997,5,2,9,1,SW
6998,5,2,9,2,STAY
6999,5,2,9,3,NE
7000,5,2,9,4,RIGHT
7001,5,2,9,5,NW
7002,5,2,9,6,NE
7003,5,2,9,7,UP
7004,5,2,9,8,UP
7005,5,2,9,9,NE
7006,5,2,9,10,SW
7007,5,2,10,0,NE
7008,5,2,10,1,NE
7009,5,2,10,2,UP
7010,5,2,10,3,
7011,5,2,10,4,
7012,5,2,10,5,UP
7013,5,2,10,6,STAY
7014,5,2,10,7,UP
7015,5,2,10,8,SW
7016,5,2,10,9,NW
7017,5,2,10,10,STAY
7018,5,3,0,0,RIGHT
7019,5,3,0,1,
7020,5,3,0,2,NW
7021,5,3,0,3,NW
7022,5,3,0,4,
7023,5,3,0,5,LEFT
7024,5,3,0,6,RIGHT
7025,5,3,0,7,UP
7026,5,3,0,8,RIGHT
7027,5,3,0,9,RIGHT
7028,5,3,0,10,NW
7029,5,3,1,0,NW
7030,5,3,1,1,NW
7031,5,3,1,2,STAY
7032,5,3,1,3,NW
7033,5,3,1,4,STAY
7034,5,3,1,5,UP
7035,5,3,1,6,NW
7036,5,3,1,7,RIGHT
7037,5,3,1,8,RIGHT
7038,5,3,1,9,UP
7039,5,3,1,10,STAY
7040,5,3,2,0,UP
7041,5,3,2,1,NW
7042,5,3,2,2,NW
7043,5,3,2,3,UP
7044,5,3,2,4,
7045,5,3,2,5,RIGHT
7046,5,3,2,6,LEFT
7047,5,3,2,7,UP
7048,5,3,2,8,NW
7049,5,3,2,9,NW
7050,5,3,2,10,UP
7051,5,3,3,0,STAY
7052,5,3,3,1,LEFT
7053,5,3,3,2,RIGHT
7054,5,3,3,3,UP
7055,5,3,3,4,RIGHT
7056,5,3,3,5,NW
7057,5,3,3,6,NW
7058,5,3,3,7,STAY
7059,5,3,3,8,RIGHT
7060,5,3,3,9,STAY
7061,5,3,3,10,LEFT
7062,5,3,4,0,STAY
7063,5,3,4,1,RIGHT
7064,5,3,4,2,STAY
7065,5,3,4,3,STAY
7066,5,3,4,4,
7067,5,3,4,5,RIGHT
7068,5,3,4,6,
7069,5,3,4,7,RIGHT
7070,5,3,4,8,NW
7071,5,3,4,9,LEFT
7072,5,3,4,10,NW
7073,5,3,5,0,LEFT
7074,5,3,5,1,
7075,5,3,5,2,STAY
7076,5,3,5,3,
7077,5,3,5,4,STAY
7078,5,3,5,5,STAY
7079,5,3,5,6,RIGHT
7080,5,3,5,7,UP
7081,5,3,5,8,UP
7082,5,3,5,9,UP
7083,5,3,5,10,NW
7084,5,3,6,0,
7085,5,3,6,1,UP
7086,5,3,6,2,
7087,5,3,6,3,
7088,5,3,6,4,
7089,5,3,6,5,STAY
7090,5,3,6,6,
7091,5,3,6,7,RIGHT
7092,5,3,6,8,NW
7093,5,3,6,9,RIGHT
7094,5,3,6,10,UP
7095,5,3,7,0,UP
7096,5,3,7,1,LEFT
7097,5,3,7,2,UP
7098,5,3,7,3,RIGHT
7099,5,3,7,4,
7100,5,3,7,5,RIGHT
7101,5,3,7,6,RIGHT
7102,5,3,7,7,NW
7103,5,3,7,8,NW
7104,5,3,7,9,NW
7105,5,3,7,10,RIGHT
7106,5,3,8,0,STAY
7107,5,3,8,1,STAY
7108,5,3,8,2,RIGHT
7109,5,3,8,3,LEFT
7110,5,3,8,4,NW
7111,5,3,8,5,STAY
7112,5,3,8,6,LEFT
7113,5,3,8,7,UP
7114,5,3,8,8,UP
7115,5,3,8,9,NW
7116,5,3,8,10,LEFT
7117,5,3,9,0,RIGHT
7118,5,3,9,1,STAY
7119,5,3,9,2,NW
7120,5,3,9,3,LEFT
7121,5,3,9,4,STAY
7122,5,3,9,5,STAY
7123,5,3,9,6,LEFT
7124,5,3,9,7,RIGHT
7125,5,3,9,8,LEFT
7126,5,3,9,9,RIGHT
7127,5,3,9,10,UP
7128,5,3,10,0,STAY
7129,5,3,10,1,STAY
7130,5,3,10,2,LEFT
7131,5,3,10,3,
7132,5,3,10,4,
7133,5,3,10,5,LEFT
7134,5,3,10,6,LEFT
7135,5,3,10,7,UP
7136,5,3,10,8,RIGHT
7137,5,3,10,9,NW
7138,5,3,10,10,UP
7139,5,4,0,0,SE
7140,5,4,0,1,
7141,5,4,0,2,RIGHT
7142,5,4,0,3,RIGHT
7143,5,4,0,4,
7144,5,4,0,5,SE
7145,5,4,0,6,LEFT
7146,5,4,0,7,NE
7147,5,4,0,8,SE
7148,5,4,0,9,STAY
7149,5,4,0,10,NE
7150,5,4,1,0,NW
7151,5,4,1,1,LEFT
7152,5,4,1,2,NE
7153,5,4,1,3,STAY
7154,5,4,1,4,NW
7155,5,4,1,5,SE
7156,5,4,1,6,STAY
7157,5,4,1,7,STAY
7158,5,4,1,8,NW
7159,5,4,1,9,NE
7160,5,4,1,10,SE
7161,5,4,2,0,RIGHT
7162,5,4,2,1,NW
7163,5,4,2,2,LEFT
7164,5,4,2,3,LEFT
7165,5,4,2,4,
7166,5,4,2,5,RIGHT
7167,5,4,2,6,SE
7168,5,4,2,7,NE
7169,5,4,2,8,NE
7170,5,4,2,9,STAY
7171,5,4,2,10,NE
7172,5,4,3,0,RIGHT
7173,5,4,3,1,SE
7174,5,4,3,2,NE
7175,5,4,3,3,NE
7176,5,4,3,4,NW
7177,5,4,3,5,NW
7178,5,4,3,6,RIGHT
7179,5,4,3,7,LEFT
7180,5,4,3,8,STAY
7181,5,4,3,9,LEFT
7182,5,4,3,10,NW
7183,5,4,4,0,NE
7184,5,4,4,1,SE
7185,5,4,4,2,LEFT
7186,5,4,4,3,SE
7187,5,4,4,4,
7188,5,4,4,5,NW
7189,5,4,4,6,
7190,5,4,4,7,NE
7191,5,4,4,8,RIGHT
7192,5,4,4,9,STAY
7193,5,4,4,10,LEFT
7194,5,4,5,0,RIGHT
7195,5,4,5,1,
7196,5,4,5,2,NW
7197,5,4,5,3,NW
7198,5,4,5,4,
7199,5,4,5,5,STAY
7200,5,4,5,6,RIGHT
7201,5,4,5,7,NE
7202,5,4,5,8,RIGHT
7203,5,4,5,9,LEFT
7204,5,4,5,10,RIGHT
7205,5,4,6,0,
7206,5,4,6,1,SE
7207,5,4,6,2,
7208,5,4,6,3,
7209,5,4,6,4,
7210,5,4,6,5,NE
7211,5,4,6,6,
7212,5,4,6,7,LEFT
7213,5,4,6,8,STAY
7214,5,4,6,9,NE
7215,5,4,6,10,NE
7216,5,4,7,0,NE
7217,5,4,7,1,NE
7218,5,4,7,2,SE
7219,5,4,7,3,SE
7220,5,4,7,4,
7221,5,4,7,5,LEFT
7222,5,4,7,6,SE
7223,5,4,7,7,RIGHT
7224,5,4,7,8,STAY
7225,5,4,7,9,NE
7226,5,4,7,10,SE
7227,5,4,8,0,NE
7228,5,4,8,1,SE
7229,5,4,8,2,SE
7230,5,4,8,3,NW
7231,5,4,8,4,STAY
7232,5,4,8,5,RIGHT
7233,5,4,8,6,RIGHT
7234,5,4,8,7,NE
7235,5,4,8,8,RIGHT
7236,5,4,8,9,RIGHT
7237,5,4,8,10,STAY
7238,5,4,9,0,STAY
7239,5,4,9,1,SE
7240,5,4,9,2,NE
7241,5,4,9,3,STAY
7242,5,4,9,4,NW
7243,5,4,9,5,LEFT
7244,5,4,9,6,NE
7245,5,4,9,7,LEFT
7246,5,4,9,8,LEFT
7247,5,4,9,9,NW
7248,5,4,9,10,LEFT
7249,5,4,10,0,NE
7250,5,4,10,1,LEFT
7251,5,4,10,2,RIGHT
7252,5,4,10,3,
7253,5,4,10,4,
7254,5,4,10,5,NE
7255,5,4,10,6,NE
7256,5,4,10,7,NE
7257,5,4,10,8,LEFT
7258,5,4,10,9,LEFT
7259,5,4,10,10,NE
7260,5,5,0,0,LEFT
7261,5,5,0,1,
7262,5,5,0,2,DOWN
7263,5,5,0,3,RIGHT
7264,5,5,0,4,
7265,5,5,0,5,RIGHT
7266,5,5,0,6,RIGHT
7267,5,5,0,7,STAY
7268,5,5,0,8,RIGHT
7269,5,5,0,9,RIGHT
7270,5,5,0,10,UP
7271,5,5,1,0,RIGHT
7272,5,5,1,1,LEFT
7273,5,5,1,2,DOWN
7274,5,5,1,3,RIGHT
7275,5,5,1,4,DOWN
7276,5,5,1,5,RIGHT
7277,5,5,1,6,DOWN
7278,5,5,1,7,RIGHT
7279,5,5,1,8,UP
7280,5,5,1,9,UP
7281,5,5,1,10,LEFT
7282,5,5,2,0,LEFT
7283,5,5,2,1,LEFT
7284,5,5,2,2,UP
7285,5,5,2,3,LEFT
7286,5,5,2,4,
7287,5,5,2,5,UP
7288,5,5,2,6,RIGHT
7289,5,5,2,7,RIGHT
7290,5,5,2,8,LEFT
7291,5,5,2,9,UP
7292,5,5,2,10,UP
7293,5,5,3,0,STAY
7294,5,5,3,1,DOWN
7295,5,5,3,2,LEFT
7296,5,5,3,3,LEFT
7297,5,5,3,4,RIGHT
7298,5,5,3,5,RIGHT
7299,5,5,3,6,UP
7300,5,5,3,7,UP
7301,5,5,3,8,DOWN
7302,5,5,3,9,RIGHT
7303,5,5,3,10,RIGHT
7304,5,5,4,0,LEFT
7305,5,5,4,1,STAY
7306,5,5,4,2,LEFT
7307,5,5,4,3,LEFT
7308,5,5,4,4,
7309,5,5,4,5,DOWN
7310,5,5,4,6,
7311,5,5,4,7,LEFT
7312,5,5,4,8,RIGHT
7313,5,5,4,9,UP
7314,5,5,4,10,RIGHT
7315,5,5,5,0,RIGHT
7316,5,5,5,1,
7317,5,5,5,2,RIGHT
7318,5,5,5,3,LEFT
7319,5,5,5,4,DOWN
7320,5,5,5,5,STAY
7321,5,5,5,6,LEFT
7322,5,5,5,7,STAY
7323,5,5,5,8,DOWN
7324,5,5,5,9,UP
7325,5,5,5,10,UP
7326,5,5,6,0,
7327,5,5,6,1,STAY
7328,5,5,6,2,
7329,5,5,6,3,
7330,5,5,6,4,
7331,5,5,6,5,UP
7332,5,5,6,6,
7333,5,5,6,7,STAY
7334,5,5,6,8,STAY
7335,5,5,6,9,LEFT
7336,5,5,6,10,RIGHT
7337,5,5,7,0,UP
7338,5,5,7,1,DOWN
7339,5,5,7,2,RIGHT
7340,5,5,7,3,UP
7341,5,5,7,4,
7342,5,5,7,5,STAY
7343,5,5,7,6,DOWN
7344,5,5,7,7,UP
7345,5,5,7,8,LEFT
7346,5,5,7,9,DOWN
7347,5,5,7,10,UP
7348,5,5,8,0,UP
7349,5,5,8,1,STAY
7350,5,5,8,2,STAY
7351,5,5,8,3,RIGHT
7352,5,5,8,4,UP
7353,5,5,8,5,RIGHT
7354,5,5,8,6,RIGHT
7355,5,5,8,7,UP
7356,5,5,8,8,UP
7357,5,5,8,9,STAY
7358,5,5,8,10,STAY
7359,5,5,9,0,STAY
7360,5,5,9,1,LEFT
7361,5,5,9,2,UP
7362,5,5,9,3,UP
7363,5,5,9,4,DOWN
7364,5,5,9,5,STAY
7365,5,5,9,6,STAY
7366,5,5,9,7,DOWN
7367,5,5,9,8,STAY
7368,5,5,9,9,UP
7369,5,5,9,10,RIGHT
7370,5,5,10,0,DOWN
7371,5,5,10,1,UP
7372,5,5,10,2,DOWN
7373,5,5,10,3,
7374,5,5,10,4,
7375,5,5,10,5,STAY
7376,5,5,10,6,RIGHT
7377,5,5,10,7,LEFT
7378,5,5,10,8,STAY
7379,5,5,10,9,UP
7380,5,5,10,10,RIGHT
7381,5,6,0,0,RIGHT
7382,5,6,0,1,
7383,5,6,0,2,NW
7384,5,6,0,3,SE
7385,5,6,0,4,
7386,5,6,0,5,STAY
7387,5,6,0,6,SE
7388,5,6,0,7,NE
7389,5,6,0,8,NE
7390,5,6,0,9,SE
7391,5,6,0,10,RIGHT
7392,5,6,1,0,SW
7393,5,6,1,1,SW
7394,5,6,1,2,STAY
7395,5,6,1,3,NW
7396,5,6,1,4,LEFT
7397,5,6,1,5,SW
7398,5,6,1,6,SW
7399,5,6,1,7,SW
7400,5,6,1,8,NE
7401,5,6,1,9,SW
7402,5,6,1,10,LEFT
7403,5,6,2,0,SE
7404,5,6,2,1,SE
7405,5,6,2,2,RIGHT
7406,5,6,2,3,STAY
7407,5,6,2,4,
7408,5,6,2,5,STAY
7409,5,6,2,6,SE
7410,5,6,2,7,NW
7411,5,6,2,8,LEFT
7412,5,6,2,9,RIGHT
7413,5,6,2,10,SE
7414,5,6,3,0,NW
7415,5,6,3,1,RIGHT
7416,5,6,3,2,SE
7417,5,6,3,3,SE
7418,5,6,3,4,NW
7419,5,6,3,5,RIGHT
7420,5,6,3,6,SE
7421,5,6,3,7,NE
7422,5,6,3,8,LEFT
7423,5,6,3,9,LEFT
7424,5,6,3,10,NE
7425,5,6,4,0,LEFT
7426,5,6,4,1,STAY
7427,5,6,4,2,SW
7428,5,6,4,3,SE
7429,5,6,4,4,
7430,5,6,4,5,RIGHT
7431,5,6,4,6,
7432,5,6,4,7,RIGHT
7433,5,6,4,8,SE
7434,5,6,4,9,SW
7435,5,6,4,10,SW
7436,5,6,5,0,STAY
7437,5,6,5,1,
7438,5,6,5,2,SE
7439,5,6,5,3,SW
7440,5,6,5,4,RIGHT
7441,5,6,5,5,STAY
7442,5,6,5,6,
7443,5,6,5,7,NE
7444,5,6,5,8,NW
7445,5,6,5,9,SE
7446,5,6,5,10,STAY
7447,5,6,6,0,
7448,5,6,6,1,RIGHT
7449,5,6,6,2,
7450,5,6,6,3,
7451,5,6,6,4,
7452,5,6,6,5,NW
7453,5,6,6,6,
7454,5,6,6,7,NE
7455,5,6,6,8,RIGHT
7456,5,6,6,9,NE
7457,5,6,6,10,NW
7458,5,6,7,0,RIGHT
7459,5,6,7,1,STAY
7460,5,6,7,2,NE
7461,5,6,7,3,NE
7462,5,6,7,4,
7463,5,6,7,5,LEFT
7464,5,6,7,6,NE
7465,5,6,7,7,SW
7466,5,6,7,8,NW
7467,5,6,7,9,NW
7468,5,6,7,10,SW
7469,5,6,8,0,NW
7470,5,6,8,1,SE
7471,5,6,8,2,RIGHT
7472,5,6,8,3,SW
7473,5,6,8,4,SE
7474,5,6,8,5,LEFT
7475,5,6,8,6,SE
7476,5,6,8,7,RIGHT
7477,5,6,8,8,SW
7478,5,6,8,9,NW
7479,5,6,8,10,SE
7480,5,6,9,0,NE
7481,5,6,9,1,LEFT
7482,5,6,9,2,SE
7483,5,6,9,3,SW
7484,5,6,9,4,NE
7485,5,6,9,5,LEFT
7486,5,6,9,6,NE
7487,5,6,9,7,SE
7488,5,6,9,8,SW
7489,5,6,9,9,RIGHT
7490,5,6,9,10,RIGHT
7491,5,6,10,0,SE
7492,5,6,10,1,LEFT
7493,5,6,10,2,RIGHT
7494,5,6,10,3,
7495,5,6,10,4,
7496,5,6,10,5,SE
7497,5,6,10,6,SE
7498,5,6,10,7,NE
7499,5,6,10,8,LEFT
7500,5,6,10,9,LEFT
7501,5,6,10,10,RIGHT
7502,5,7,0,0,RIGHT
7503,5,7,0,1,
7504,5,7,0,2,RIGHT
7505,5,7,0,3,NE
7506,5,7,0,4,
7507,5,7,0,5,DOWN
7508,5,7,0,6,STAY
7509,5,7,0,7,DOWN
7510,5,7,0,8,NE
7511,5,7,0,9,RIGHT
7512,5,7,0,10,SE
7513,5,7,1,0,NE
7514,5,7,1,1,LEFT
7515,5,7,1,2,NE
7516,5,7,1,3,NE
7517,5,7,1,4,DOWN
7518,5,7,1,5,LEFT
7519,5,7,1,6,STAY
7520,5,7,1,7,SE
7521,5,7,1,8,SE
7522,5,7,1,9,SE
7523,5,7,1,10,SE
7524,5,7,2,0,RIGHT
7525,5,7,2,1,LEFT
7526,5,7,2,2,UP
7527,5,7,2,3,SE
7528,5,7,2,4,
7529,5,7,2,5,DOWN
7530,5,7,2,6,UP
7531,5,7,2,7,LEFT
7532,5,7,2,8,LEFT
7533,5,7,2,9,UP
7534,5,7,2,10,UP
7535,5,7,3,0,UP
7536,5,7,3,1,STAY
7537,5,7,3,2,NE
7538,5,7,3,3,SE
7539,5,7,3,4,LEFT
7540,5,7,3,5,STAY
7541,5,7,3,6,LEFT
7542,5,7,3,7,SE
7543,5,7,3,8,STAY
7544,5,7,3,9,UP
7545,5,7,3,10,DOWN
7546,5,7,4,0,NE
7547,5,7,4,1,STAY
7548,5,7,4,2,DOWN
7549,5,7,4,3,RIGHT
7550,5,7,4,4,
7551,5,7,4,5,DOWN
7552,5,7,4,6,
7553,5,7,4,7,SE
7554,5,7,4,8,RIGHT
7555,5,7,4,9,STAY
7556,5,7,4,10,NE
7557,5,7,5,0,STAY
7558,5,7,5,1,
7559,5,7,5,2,STAY
7560,5,7,5,3,NE
7561,5,7,5,4,LEFT
7562,5,7,5,5,STAY
7563,5,7,5,6,UP
7564,5,7,5,7,
7565,5,7,5,8,LEFT
7566,5,7,5,9,RIGHT
7567,5,7,5,10,SE
7568,5,7,6,0,
7569,5,7,6,1,LEFT
7570,5,7,6,2,
7571,5,7,6,3,
7572,5,7,6,4,
7573,5,7,6,5,LEFT
7574,5,7,6,6,
7575,5,7,6,7,STAY
7576,5,7,6,8,UP
7577,5,7,6,9,RIGHT
7578,5,7,6,10,STAY
7579,5,7,7,0,UP
7580,5,7,7,1,STAY
7581,5,7,7,2,SE
7582,5,7,7,3,DOWN
7583,5,7,7,4,
7584,5,7,7,5,STAY
7585,5,7,7,6,SE
7586,5,7,7,7,UP
7587,5,7,7,8,DOWN
7588,5,7,7,9,RIGHT
7589,5,7,7,10,LEFT
7590,5,7,8,0,STAY
7591,5,7,8,1,RIGHT
7592,5,7,8,2,SE
7593,5,7,8,3,UP
7594,5,7,8,4,LEFT
7595,5,7,8,5,SE
7596,5,7,8,6,SE
7597,5,7,8,7,RIGHT
7598,5,7,8,8,LEFT
7599,5,7,8,9,SE
7600,5,7,8,10,DOWN
7601,5,7,9,0,UP
7602,5,7,9,1,NE
7603,5,7,9,2,NE
7604,5,7,9,3,DOWN
7605,5,7,9,4,UP
7606,5,7,9,5,SE
7607,5,7,9,6,UP
7608,5,7,9,7,RIGHT
7609,5,7,9,8,RIGHT
7610,5,7,9,9,DOWN
7611,5,7,9,10,STAY
7612,5,7,10,0,LEFT
7613,5,7,10,1,UP
7614,5,7,10,2,LEFT
7615,5,7,10,3,
7616,5,7,10,4,
7617,5,7,10,5,RIGHT
7618,5,7,10,6,NE
7619,5,7,10,7,UP
7620,5,7,10,8,NE
7621,5,7,10,9,STAY
7622,5,7,10,10,STAY
7623,5,8,0,0,SE
7624,5,8,0,1,
7625,5,8,0,2,UP
7626,5,8,0,3,SE
7627,5,8,0,4,
7628,5,8,0,5,NW
7629,5,8,0,6,DOWN
7630,5,8,0,7,UP
7631,5,8,0,8,RIGHT
7632,5,8,0,9,NE
7633,5,8,0,10,NE
7634,5,8,1,0,NE
7635,5,8,1,1,RIGHT
7636,5,8,1,2,SW
7637,5,8,1,3,LEFT
7638,5,8,1,4,LEFT
7639,5,8,1,5,SE
7640,5,8,1,6,UP
7641,5,8,1,7,LEFT
7642,5,8,1,8,SW
7643,5,8,1,9,STAY
7644,5,8,1,10,SE
7645,5,8,2,0,DOWN
7646,5,8,2,1,NE
7647,5,8,2,2,UP
7648,5,8,2,3,NW
7649,5,8,2,4,
7650,5,8,2,5,SE
7651,5,8,2,6,NW
7652,5,8,2,7,UP
7653,5,8,2,8,NW
7654,5,8,2,9,STAY
7655,5,8,2,10,STAY
7656,5,8,3,0,NE
7657,5,8,3,1,UP
7658,5,8,3,2,STAY
7659,5,8,3,3,SE
7660,5,8,3,4,STAY
7661,5,8,3,5,RIGHT
7662,5,8,3,6,UP
7663,5,8,3,7,SE
7664,5,8,3,8,RIGHT
7665,5,8,3,9,STAY
7666,5,8,3,10,RIGHT
7667,5,8,4,0,DOWN
7668,5,8,4,1,NE
7669,5,8,4,2,LEFT
7670,5,8,4,3,UP
7671,5,8,4,4,
7672,5,8,4,5,RIGHT
7673,5,8,4,6,
7674,5,8,4,7,SE
7675,5,8,4,8,NE
7676,5,8,4,9,NW
7677,5,8,4,10,STAY
7678,5,8,5,0,NE
7679,5,8,5,1,
7680,5,8,5,2,SE
7681,5,8,5,3,STAY
7682,5,8,5,4,STAY
7683,5,8,5,5,STAY
7684,5,8,5,6,NE
7685,5,8,5,7,NW
7686,5,8,5,8,
7687,5,8,5,9,NW
7688,5,8,5,10,UP
7689,5,8,6,0,
7690,5,8,6,1,RIGHT
7691,5,8,6,2,
7692,5,8,6,3,
7693,5,8,6,4,
7694,5,8,6,5,DOWN
7695,5,8,6,6,
7696,5,8,6,7,NW
7697,5,8,6,8,NE
7698,5,8,6,9,RIGHT
7699,5,8,6,10,NW
7700,5,8,7,0,RIGHT
7701,5,8,7,1,STAY
7702,5,8,7,2,UP
7703,5,8,7,3,LEFT
7704,5,8,7,4,
7705,5,8,7,5,LEFT
7706,5,8,7,6,STAY
7707,5,8,7,7,STAY
7708,5,8,7,8,DOWN
7709,5,8,7,9,NW
7710,5,8,7,10,DOWN
7711,5,8,8,0,RIGHT
7712,5,8,8,1,NE
7713,5,8,8,2,NW
7714,5,8,8,3,NE
7715,5,8,8,4,SW
7716,5,8,8,5,RIGHT
7717,5,8,8,6,SW
7718,5,8,8,7,RIGHT
7719,5,8,8,8,NE
7720,5,8,8,9,NW
7721,5,8,8,10,SE
7722,5,8,9,0,SE
7723,5,8,9,1,SE
7724,5,8,9,2,NW
7725,5,8,9,3,NE
7726,5,8,9,4,RIGHT
7727,5,8,9,5,UP
7728,5,8,9,6,UP
7729,5,8,9,7,SE
7730,5,8,9,8,LEFT
7731,5,8,9,9,STAY
7732,5,8,9,10,LEFT
7733,5,8,10,0,LEFT
7734,5,8,10,1,NW
7735,5,8,10,2,NW
7736,5,8,10,3,
7737,5,8,10,4,
7738,5,8,10,5,STAY
7739,5,8,10,6,LEFT
7740,5,8,10,7,RIGHT
7741,5,8,10,8,DOWN
7742,5,8,10,9,SE
7743,5,8,10,10,SW
7744,5,9,0,0,LEFT
7745,5,9,0,1,
7746,5,9,0,2,DOWN
7747,5,9,0,3,UP
7748,5,9,0,4,
7749,5,9,0,5,STAY
7750,5,9,0,6,RIGHT
7751,5,9,0,7,NW
7752,5,9,0,8,STAY
7753,5,9,0,9,NE
7754,5,9,0,10,SE
7755,5,9,1,0,RIGHT
7756,5,9,1,1,STAY
7757,5,9,1,2,UP
7758,5,9,1,3,STAY
7759,5,9,1,4,STAY
7760,5,9,1,5,UP
7761,5,9,1,6,SE
7762,5,9,1,7,UP
7763,5,9,1,8,UP
7764,5,9,1,9,RIGHT
7765,5,9,1,10,NE
7766,5,9,2,0,RIGHT
7767,5,9,2,1,SW
7768,5,9,2,2,RIGHT
7769,5,9,2,3,NW
7770,5,9,2,4,
7771,5,9,2,5,UP
7772,5,9,2,6,UP
7773,5,9,2,7,SE
7774,5,9,2,8,NE
7775,5,9,2,9,NW
7776,5,9,2,10,STAY
7777,5,9,3,0,UP
7778,5,9,3,1,RIGHT
7779,5,9,3,2,SE
7780,5,9,3,3,NE
7781,5,9,3,4,SW
7782,5,9,3,5,NW
7783,5,9,3,6,DOWN
7784,5,9,3,7,SW
7785,5,9,3,8,DOWN
7786,5,9,3,9,SE
7787,5,9,3,10,NE
7788,5,9,4,0,UP
7789,5,9,4,1,RIGHT
7790,5,9,4,2,NE
7791,5,9,4,3,NE
7792,5,9,4,4,
7793,5,9,4,5,DOWN
7794,5,9,4,6,
7795,5,9,4,7,SW
7796,5,9,4,8,SW
7797,5,9,4,9,NW
7798,5,9,4,10,DOWN
7799,5,9,5,0,NW
7800,5,9,5,1,
7801,5,9,5,2,UP
7802,5,9,5,3,SW
7803,5,9,5,4,SW
7804,5,9,5,5,STAY
7805,5,9,5,6,LEFT
7806,5,9,5,7,NE
7807,5,9,5,8,DOWN
7808,5,9,5,9,
7809,5,9,5,10,SE
7810,5,9,6,0,
7811,5,9,6,1,DOWN
7812,5,9,6,2,
7813,5,9,6,3,
7814,5,9,6,4,
